Date,Open,High,Low,Close*,Adj. close**,Volume
8-Oct-97,983.12,983.12,968.65,973.84,973.84,"573,110,000"
7-Oct-97,972.69,983.12,971.95,983.12,983.12,"551,970,000"
6-Oct-97,965.03,974.16,965.03,972.69,972.69,"495,620,000"
3-Oct-97,960.46,975.47,955.13,965.03,965.03,"623,370,000"
2-Oct-97,955.41,960.46,952.94,960.46,960.46,"474,760,000"
1-Oct-97,947.28,956.71,947.28,955.41,955.41,"598,660,000"
30-Sep-97,953.34,955.17,947.28,947.28,947.28,"587,500,000"
29-Sep-97,945.22,953.96,941.94,953.34,953.34,"477,100,000"
26-Sep-97,937.91,946.44,937.91,945.22,945.22,"505,340,000"
25-Sep-97,944.48,947,937.38,937.91,937.91,"524,880,000"
24-Sep-97,951.93,959.78,944.07,944.48,944.48,"639,460,000"
23-Sep-97,955.43,955.78,948.07,951.93,951.93,"522,930,000"
22-Sep-97,950.51,960.59,950.51,955.43,955.43,"490,900,000"
19-Sep-97,947.29,952.35,943.9,950.51,950.51,"631,040,000"
18-Sep-97,943,958.19,943,947.29,947.29,"566,830,000"
17-Sep-97,945.64,950.29,941.99,943,943,"590,550,000"
16-Sep-97,919.77,947.66,919.77,945.64,945.64,"636,380,000"
15-Sep-97,923.91,928.9,919.41,919.77,919.77,"468,030,000"
12-Sep-97,912.59,925.05,906.7,923.91,923.91,"544,150,000"
11-Sep-97,919.03,919.03,902.56,912.59,912.59,"575,020,000"
10-Sep-97,933.62,933.62,918.76,919.03,919.03,"517,620,000"
9-Sep-97,931.2,938.9,927.28,933.62,933.62,"502,200,000"
8-Sep-97,929.05,936.5,929.05,931.2,931.2,"466,430,000"
5-Sep-97,930.87,940.37,924.05,929.05,929.05,"536,400,000"
4-Sep-97,927.86,933.36,925.59,930.87,930.87,"559,310,000"
3-Sep-97,927.58,935.9,926.87,927.86,927.86,"549,060,000"
2-Sep-97,899.47,927.58,899.47,927.58,927.58,"491,870,000"
29-Aug-97,903.67,907.28,896.82,899.47,899.47,"413,910,000"
28-Aug-97,913.7,915.9,898.65,903.67,903.67,"486,300,000"
27-Aug-97,913.02,916.23,903.83,913.7,913.7,"492,150,000"
26-Aug-97,920.16,922.47,911.72,913.02,913.02,"449,110,000"
25-Aug-97,923.55,930.93,917.29,920.16,920.16,"388,990,000"
22-Aug-97,925.05,925.05,905.42,923.54,923.54,"460,160,000"
21-Aug-97,939.35,939.47,921.35,925.05,925.05,"499,000,000"
20-Aug-97,926.01,939.35,924.58,939.35,939.35,"521,270,000"
19-Aug-97,912.49,926.01,912.49,926.01,926.01,"545,630,000"
18-Aug-97,900.81,912.57,893.34,912.49,912.49,"514,330,000"
15-Aug-97,924.77,924.77,900.81,900.81,900.81,"537,820,000"
14-Aug-97,922.02,930.07,916.92,924.77,924.77,"530,460,000"
13-Aug-97,926.53,935.77,916.54,922.02,922.02,"587,210,000"
12-Aug-97,937,942.99,925.66,926.53,926.53,"499,310,000"
11-Aug-97,933.54,938.5,925.39,937,937,"480,340,000"
8-Aug-97,951.19,951.19,925.74,933.54,933.54,"563,420,000"
7-Aug-97,960.32,964.17,950.87,951.19,951.19,"576,030,000"
6-Aug-97,952.37,962.43,949.45,960.32,960.32,"565,200,000"
5-Aug-97,950.3,954.21,948.92,952.37,952.37,"525,710,000"
4-Aug-97,947.14,953.18,943.6,950.3,950.3,"456,000,000"
1-Aug-97,954.29,955.35,939.04,947.14,947.14,"513,750,000"
31-Jul-97,952.29,957.73,948.89,954.31,954.31,"547,830,000"
30-Jul-97,942.29,953.98,941.98,952.29,952.29,"568,470,000"
29-Jul-97,936.45,942.96,932.56,942.29,942.29,"544,540,000"
28-Jul-97,938.79,942.97,935.19,936.45,936.45,"466,920,000"
25-Jul-97,940.3,945.65,936.09,938.79,938.79,"521,510,000"
24-Jul-97,936.56,941.51,926.91,940.3,940.3,"571,020,000"
23-Jul-97,933.98,941.8,933.98,936.56,936.56,"616,930,000"
22-Jul-97,912.94,934.38,912.94,933.98,933.98,"579,590,000"
21-Jul-97,915.3,915.38,907.12,912.94,912.94,"459,500,000"
18-Jul-97,931.61,931.61,912.9,915.3,915.3,"589,710,000"
17-Jul-97,936.59,936.96,927.9,931.61,931.61,"629,250,000"
16-Jul-97,925.76,939.32,925.76,936.59,936.59,"647,390,000"
15-Jul-97,918.38,926.15,914.52,925.76,925.76,"598,370,000"
14-Jul-97,916.68,921.78,912.02,918.38,918.38,"485,960,000"
11-Jul-97,913.78,919.74,913.11,916.68,916.68,"500,050,000"
10-Jul-97,907.54,916.54,904.31,913.78,913.78,"551,340,000"
9-Jul-97,918.75,922.03,902.48,907.54,907.54,"589,110,000"
8-Jul-97,912.2,918.76,911.56,918.75,918.75,"526,010,000"
7-Jul-97,916.92,923.26,909.69,912.2,912.2,"518,780,000"
3-Jul-97,904.03,917.82,904.03,916.92,916.92,"374,680,000"
2-Jul-97,891.03,904.05,891.03,904.03,904.03,"526,970,000"
1-Jul-97,885.14,893.88,884.54,891.03,891.03,"544,190,000"
30-Jun-97,887.3,892.62,879.82,885.14,885.14,"561,540,000"
27-Jun-97,883.68,894.7,883.68,887.3,887.3,"472,540,000"
26-Jun-97,888.99,893.21,879.32,883.68,883.68,"499,780,000"
25-Jun-97,896.34,902.09,882.24,888.99,888.99,"603,040,000"
24-Jun-97,878.62,896.75,878.62,896.34,896.34,"542,650,000"
23-Jun-97,898.7,898.7,878.43,878.62,878.62,"492,940,000"
20-Jun-97,897.99,901.77,897.77,898.7,898.7,"653,110,000"
19-Jun-97,889.06,900.09,888.99,897.99,897.99,"536,940,000"
18-Jun-97,894.42,894.42,887.03,889.06,889.06,"491,740,000"
17-Jun-97,893.9,897.6,886.19,894.42,894.42,"543,010,000"
16-Jun-97,893.27,895.17,891.21,893.9,893.9,"414,280,000"
13-Jun-97,883.48,894.69,883.48,893.27,893.27,"575,810,000"
12-Jun-97,869.57,884.34,869.01,883.46,883.46,"592,730,000"
11-Jun-97,865.27,870.66,865.15,869.57,869.57,"513,740,000"
10-Jun-97,862.91,870.05,862.18,865.27,865.27,"526,980,000"
9-Jun-97,858.01,865.14,858.01,862.91,862.91,"465,810,000"
6-Jun-97,843.43,859.24,843.36,858.01,858.01,"488,940,000"
5-Jun-97,840.11,848.89,840.11,843.43,843.43,"452,610,000"
4-Jun-97,845.48,845.55,838.82,840.11,840.11,"466,690,000"
3-Jun-97,846.36,850.56,841.51,845.48,845.48,"527,120,000"
2-Jun-97,848.28,851.34,844.61,846.36,846.36,"435,950,000"
30-May-97,844.08,851.87,831.87,848.28,848.28,"537,200,000"
29-May-97,847.21,848.96,842.61,844.08,844.08,"462,600,000"
28-May-97,849.71,850.95,843.21,847.21,847.21,"487,340,000"
27-May-97,847.03,851.53,840.96,849.71,849.71,"436,150,000"
23-May-97,835.66,848.49,835.66,847.03,847.03,"417,030,000"
22-May-97,839.35,841.91,833.86,835.66,835.66,"426,940,000"
21-May-97,841.66,846.87,835.22,839.35,839.35,"540,730,000"
20-May-97,833.27,841.96,826.41,841.66,841.66,"450,850,000"
19-May-97,829.75,835.92,828.87,833.27,833.27,"345,140,000"
16-May-97,841.88,841.88,829.15,829.75,829.75,"486,780,000"
15-May-97,836.04,842.45,833.34,841.88,841.88,"458,170,000"
14-May-97,833.13,841.29,833.13,836.04,836.04,"504,960,000"
13-May-97,837.66,838.49,829.12,833.13,833.13,"489,760,000"
12-May-97,824.78,838.56,824.78,837.66,837.66,"459,370,000"
9-May-97,820.26,827.69,815.78,824.78,824.78,"455,690,000"
8-May-97,815.62,829.09,811.84,820.26,820.26,"534,120,000"
7-May-97,827.76,827.76,814.7,815.62,815.62,"500,580,000"
6-May-97,830.24,832.29,824.7,827.76,827.76,"603,680,000"
5-May-97,812.97,830.29,811.8,830.29,830.29,"549,410,000"
2-May-97,798.53,812.99,798.53,812.97,812.97,"499,770,000"
1-May-97,801.34,802.95,793.21,798.53,798.53,"460,380,000"
30-Apr-97,794.05,804.13,791.21,801.34,801.34,"556,070,000"
29-Apr-97,772.96,794.44,772.96,794.05,794.05,"547,690,000"
28-Apr-97,765.37,773.89,763.3,772.96,772.96,"404,470,000"
25-Apr-97,771.18,771.18,764.63,765.37,765.37,"414,350,000"
24-Apr-97,773.64,779.89,769.72,771.18,771.18,"493,640,000"
23-Apr-97,774.61,778.19,771.9,773.64,773.64,"489,350,000"
22-Apr-97,760.37,774.64,759.9,774.61,774.61,"507,500,000"
21-Apr-97,766.34,767.39,756.38,760.37,760.37,"397,300,000"
18-Apr-97,761.77,767.93,761.77,766.34,766.34,"468,940,000"
17-Apr-97,763.53,768.55,760.49,761.77,761.77,"503,760,000"
16-Apr-97,754.72,763.53,751.99,763.53,763.53,"498,820,000"
15-Apr-97,743.73,754.72,743.73,754.72,754.72,"507,370,000"
14-Apr-97,737.65,743.73,733.54,743.73,743.73,"406,800,000"
11-Apr-97,758.34,758.34,737.64,737.65,737.65,"444,380,000"
10-Apr-97,760.6,763.73,757.65,758.34,758.34,"421,790,000"
9-Apr-97,766.12,769.53,759.15,760.6,760.6,"451,500,000"
8-Apr-97,762.13,766.25,758.36,766.12,766.12,"450,790,000"
7-Apr-97,757.9,764.82,757.9,762.13,762.13,"453,790,000"
4-Apr-97,750.32,757.9,744.04,757.9,757.9,"544,580,000"
3-Apr-97,750.11,751.04,744.4,750.32,750.32,"498,010,000"
2-Apr-97,759.64,759.65,747.59,750.11,750.11,"478,210,000"
1-Apr-97,757.12,761.49,751.26,759.64,759.64,"515,770,000"
31-Mar-97,773.88,773.88,756.13,757.12,757.12,"555,880,000"
27-Mar-97,790.5,792.58,767.32,773.88,773.88,"476,790,000"
26-Mar-97,789.07,794.89,786.77,790.5,790.5,"506,670,000"
25-Mar-97,790.89,798.11,788.39,789.07,789.07,"487,520,000"
24-Mar-97,784.1,791.01,780.79,790.89,790.89,"451,970,000"
21-Mar-97,782.65,786.44,782.65,784.1,784.1,"638,760,000"
20-Mar-97,785.77,786.29,778.04,782.65,782.65,"497,480,000"
19-Mar-97,789.66,791.59,780.03,785.77,785.77,"535,580,000"
18-Mar-97,795.71,797.18,785.47,789.66,789.66,"467,330,000"
17-Mar-97,793.17,796.28,782.98,795.71,795.71,"495,260,000"
14-Mar-97,789.56,796.88,789.56,793.17,793.17,"491,540,000"
13-Mar-97,804.26,804.26,789.44,789.56,789.56,"507,560,000"
12-Mar-97,811.34,811.34,801.07,804.26,804.26,"490,200,000"
11-Mar-97,813.65,814.9,810.77,811.34,811.34,"493,250,000"
10-Mar-97,804.97,813.66,803.66,813.65,813.65,"468,780,000"
7-Mar-97,798.56,808.19,798.56,804.97,804.97,"508,270,000"
6-Mar-97,801.99,804.11,797.5,798.56,798.56,"540,310,000"
5-Mar-97,790.95,801.99,790.95,801.99,801.99,"532,500,000"
4-Mar-97,795.31,798.93,789.98,790.95,790.95,"537,890,000"
3-Mar-97,790.82,795.31,785.66,795.31,795.31,"437,220,000"
28-Feb-97,795.07,795.7,788.5,790.82,790.82,"508,280,000"
27-Feb-97,805.68,805.68,795.06,795.07,795.07,"464,660,000"
26-Feb-97,812.1,812.7,798.13,805.68,805.68,"573,920,000"
25-Feb-97,810.28,812.85,807.65,812.03,812.03,"527,450,000"
24-Feb-97,801.77,810.64,798.42,810.28,810.28,"462,450,000"
21-Feb-97,802.8,804.94,799.99,801.77,801.77,"478,450,000"
20-Feb-97,812.49,812.49,800.35,802.8,802.8,"492,220,000"
19-Feb-97,816.29,817.68,811.2,812.49,812.49,"519,350,000"
18-Feb-97,808.48,816.29,806.34,816.29,816.29,"474,110,000"
14-Feb-97,811.82,812.2,808.15,808.48,808.48,"491,540,000"
13-Feb-97,802.77,812.93,802.77,811.82,811.82,"593,710,000"
12-Feb-97,789.59,802.77,789.59,802.77,802.77,"563,890,000"
11-Feb-97,785.43,789.6,780.95,789.59,789.59,"483,090,000"
10-Feb-97,789.56,793.46,784.69,785.43,785.43,"471,590,000"
7-Feb-97,780.15,789.72,778.19,789.56,789.56,"540,910,000"
6-Feb-97,778.28,780.35,774.45,780.15,780.15,"519,660,000"
5-Feb-97,789.26,792.71,773.43,778.28,778.28,"580,520,000"
4-Feb-97,786.73,789.28,783.68,789.26,789.26,"506,530,000"
3-Feb-97,786.16,787.14,783.12,786.73,786.73,"463,600,000"
31-Jan-97,784.17,791.86,784.17,786.16,786.16,"578,550,000"
30-Jan-97,772.5,784.17,772.5,784.17,784.17,"524,160,000"
29-Jan-97,765.02,772.7,765.02,772.5,772.5,"498,390,000"
28-Jan-97,765.02,776.32,761.75,765.02,765.02,"541,580,000"
27-Jan-97,770.52,771.43,764.18,765.02,765.02,"445,760,000"
24-Jan-97,777.56,778.21,768.17,770.52,770.52,"542,920,000"
23-Jan-97,786.23,794.67,776.64,777.56,777.56,"685,070,000"
22-Jan-97,782.72,786.23,779.56,786.23,786.23,"589,230,000"
21-Jan-97,776.7,783.72,772,782.72,782.72,"571,280,000"
20-Jan-97,776.17,780.08,774.19,776.7,776.7,"440,470,000"
17-Jan-97,769.75,776.37,769.72,776.17,776.17,"534,640,000"
16-Jan-97,767.2,772.05,765.25,769.75,769.75,"537,290,000"
15-Jan-97,768.86,770.95,763.72,767.2,767.2,"524,990,000"
14-Jan-97,759.51,772.04,759.51,768.86,768.86,"531,600,000"
13-Jan-97,759.5,762.85,756.69,759.51,759.51,"445,400,000"
10-Jan-97,754.85,759.65,746.92,759.5,759.5,"545,850,000"
9-Jan-97,748.41,757.68,748.41,754.85,754.85,"555,370,000"
8-Jan-97,753.23,755.72,747.71,748.41,748.41,"557,510,000"
7-Jan-97,747.65,753.26,742.18,753.23,753.23,"538,220,000"
6-Jan-97,748.03,753.31,743.82,747.65,747.65,"531,350,000"
3-Jan-97,737.01,748.24,737.01,748.03,748.03,"452,970,000"
2-Jan-97,740.74,742.81,729.55,737.01,737.01,"463,230,000"
31-Dec-96,753.85,753.95,740.74,740.74,740.74,"399,760,000"
30-Dec-96,756.79,759.2,752.73,753.85,753.85,"339,060,000"
27-Dec-96,755.82,758.75,754.82,756.79,756.79,"253,810,000"
26-Dec-96,751.03,757.07,751.02,755.82,755.82,"254,630,000"
24-Dec-96,746.92,751.03,746.92,751.03,751.03,"165,140,000"
23-Dec-96,748.87,750.4,743.28,746.92,746.92,"343,280,000"
20-Dec-96,745.76,755.41,745.76,748.87,748.87,"654,340,000"
19-Dec-96,731.54,746.06,731.54,745.76,745.76,"526,410,000"
18-Dec-96,726.04,732.76,726.04,731.54,731.54,"500,490,000"
17-Dec-96,720.98,727.67,716.69,726.04,726.04,"519,840,000"
16-Dec-96,728.64,732.68,719.4,720.98,720.98,"447,560,000"
13-Dec-96,729.33,731.4,721.97,728.64,728.64,"458,540,000"
12-Dec-96,740.73,744.86,729.3,729.3,729.3,"492,920,000"
11-Dec-96,747.54,747.54,732.75,740.73,740.73,"494,210,000"
10-Dec-96,749.76,753.43,747.02,747.54,747.54,"446,120,000"
9-Dec-96,739.6,749.76,739.6,749.76,749.76,"381,570,000"
6-Dec-96,744.38,744.38,726.89,739.6,739.6,"500,860,000"
5-Dec-96,745.1,747.65,742.61,744.38,744.38,"483,710,000"
4-Dec-96,748.28,748.4,738.46,745.1,745.1,"498,240,000"
3-Dec-96,756.56,761.75,747.58,748.28,748.28,"516,160,000"
2-Dec-96,757.02,757.03,751.49,756.56,756.56,"412,520,000"
29-Nov-96,755,758.27,755,757.02,757.02,"14,990,000"
27-Nov-96,755.96,757.3,753.18,755,755,"377,780,000"
26-Nov-96,757.03,762.12,752.83,755.96,755.96,"527,380,000"
25-Nov-96,748.73,757.05,747.99,757.03,757.03,"475,260,000"
22-Nov-96,742.75,748.73,742.75,748.73,748.73,"525,210,000"
21-Nov-96,743.95,745.2,741.08,742.75,742.75,"464,430,000"
20-Nov-96,742.16,746.99,740.4,743.95,743.95,"497,900,000"
19-Nov-96,737.02,742.18,736.87,742.16,742.16,"461,980,000"
18-Nov-96,737.62,739.24,734.39,737.02,737.02,"388,520,000"
15-Nov-96,735.88,741.92,735.15,737.62,737.62,"529,100,000"
14-Nov-96,731.13,735.99,729.2,735.88,735.88,"480,350,000"
13-Nov-96,729.56,732.11,728.03,731.13,731.13,"429,840,000"
12-Nov-96,731.87,733.04,728.2,729.56,729.56,"471,740,000"
11-Nov-96,730.82,732.6,729.94,731.87,731.87,"353,960,000"
8-Nov-96,727.65,730.82,725.22,730.82,730.82,"402,320,000"
7-Nov-96,724.59,729.49,722.23,727.65,727.65,"502,530,000"
6-Nov-96,714.14,724.6,712.83,724.59,724.59,"509,600,000"
5-Nov-96,706.73,714.56,706.73,714.14,714.14,"486,660,000"
4-Nov-96,703.77,707.02,702.84,706.73,706.73,"398,790,000"
1-Nov-96,705.27,708.6,701.3,703.77,703.77,"465,510,000"
31-Oct-96,700.9,706.61,700.35,705.27,705.27,"482,840,000"
30-Oct-96,701.5,703.44,700.05,700.9,700.9,"437,770,000"
29-Oct-96,697.26,703.25,696.22,701.5,701.5,"443,890,000"
28-Oct-96,700.92,705.4,697.25,697.26,697.26,"383,620,000"
25-Oct-96,702.29,704.11,700.53,700.92,700.92,"367,640,000"
24-Oct-96,707.27,708.25,702.11,702.29,702.29,"418,970,000"
23-Oct-96,706.57,707.31,700.98,707.27,707.27,"442,170,000"
22-Oct-96,709.85,709.85,704.55,706.57,706.57,"410,790,000"
21-Oct-96,710.82,714.1,707.71,709.85,709.85,"414,630,000"
18-Oct-96,706.99,711.04,706.11,710.82,710.82,"473,020,000"
17-Oct-96,705,708.52,704.76,706.99,706.99,"478,550,000"
16-Oct-96,702.57,704.42,699.15,704.41,704.41,"441,410,000"
15-Oct-96,703.54,708.07,699.07,702.57,702.57,"458,980,000"
14-Oct-96,700.66,705.16,700.66,703.54,703.54,"322,000,000"
11-Oct-96,694.61,700.67,694.61,700.66,700.66,"396,050,000"
10-Oct-96,696.74,696.82,693.34,694.61,694.61,"394,950,000"
9-Oct-96,700.64,702.36,694.42,696.74,696.74,"408,450,000"
8-Oct-96,703.34,705.76,699.88,700.64,700.64,"435,070,000"
7-Oct-96,701.46,704.17,701.39,703.34,703.34,"380,750,000"
4-Oct-96,692.78,701.74,692.78,701.46,701.46,"463,940,000"
3-Oct-96,694.01,694.81,691.78,692.78,692.78,"386,500,000"
2-Oct-96,689.08,694.82,689.08,694.01,694.01,"440,130,000"
1-Oct-96,687.31,689.54,684.44,689.08,689.08,"421,550,000"
30-Sep-96,686.19,690.11,686.03,687.33,687.33,"388,570,000"
27-Sep-96,685.86,687.11,683.73,686.19,686.19,"414,760,000"
26-Sep-96,685.83,690.15,683.77,685.86,685.86,"500,870,000"
25-Sep-96,685.61,688.26,684.92,685.83,685.83,"451,710,000"
24-Sep-96,686.48,690.88,683.54,685.61,685.61,"460,150,000"
23-Sep-96,687.03,687.03,681.01,686.48,686.48,"297,760,000"
20-Sep-96,683,687.07,683,687.03,687.03,"519,420,000"
19-Sep-96,681.47,684.07,679.06,683,683,"398,580,000"
18-Sep-96,682.94,683.77,679.75,681.47,681.47,"396,600,000"
17-Sep-96,683.98,685.8,679.96,682.94,682.94,"449,850,000"
16-Sep-96,680.54,686.48,680.53,683.98,683.98,"430,080,000"
13-Sep-96,671.15,681.39,671.15,680.54,680.54,"488,360,000"
12-Sep-96,667.28,673.07,667.28,671.15,671.15,"398,820,000"
11-Sep-96,663.81,667.73,661.79,667.28,667.28,"376,880,000"
10-Sep-96,663.76,665.57,661.55,663.81,663.81,"372,960,000"
9-Sep-96,655.68,663.77,655.68,663.76,663.76,"311,530,000"
6-Sep-96,649.44,658.21,649.44,655.68,655.68,"348,710,000"
5-Sep-96,655.61,655.61,648.89,649.44,649.44,"361,430,000"
4-Sep-96,654.72,655.82,652.93,655.61,655.61,"351,290,000"
3-Sep-96,651.99,655.13,643.97,654.72,654.72,"345,740,000"
30-Aug-96,657.4,657.71,650.52,651.99,651.99,"258,380,000"
29-Aug-96,664.81,664.81,655.35,657.4,657.4,"321,120,000"
28-Aug-96,666.4,667.41,664.39,664.81,664.81,"296,440,000"
27-Aug-96,663.88,666.4,663.5,666.4,666.4,"310,520,000"
26-Aug-96,667.03,667.03,662.36,663.88,663.88,"281,430,000"
23-Aug-96,670.68,670.68,664.93,667.03,667.03,"308,010,000"
22-Aug-96,665.07,670.68,664.88,670.68,670.68,"354,950,000"
21-Aug-96,665.69,665.69,662.16,665.07,665.07,"348,820,000"
20-Aug-96,666.58,666.99,665.15,665.69,665.69,"334,960,000"
19-Aug-96,665.21,667.12,665,666.58,666.58,"294,080,000"
16-Aug-96,662.28,666.34,662.26,665.21,665.21,"337,650,000"
15-Aug-96,662.05,664.18,660.64,662.28,662.28,"323,950,000"
14-Aug-96,660.2,662.42,658.47,662.05,662.05,"343,460,000"
13-Aug-96,665.77,665.77,659.13,660.2,660.2,"362,470,000"
12-Aug-96,662.1,665.77,658.95,665.77,665.77,"312,170,000"
9-Aug-96,662.59,665.37,660.31,662.1,662.1,"327,280,000"
8-Aug-96,664.16,664.17,661.28,662.59,662.59,"334,570,000"
7-Aug-96,662.38,664.61,660,664.16,664.16,"394,340,000"
6-Aug-96,660.23,662.75,656.83,662.38,662.38,"347,290,000"
5-Aug-96,662.49,663.64,659.03,660.23,660.23,"307,240,000"
2-Aug-96,650.02,662.49,650.02,662.49,662.49,"442,080,000"
1-Aug-96,639.95,650.66,639.49,650.02,650.02,"439,110,000"
31-Jul-96,635.26,640.54,633.74,639.95,639.95,"403,560,000"
30-Jul-96,630.91,635.26,629.22,635.26,635.26,"341,090,000"
29-Jul-96,635.9,635.9,630.9,630.91,630.91,"281,560,000"
26-Jul-96,631.17,636.23,631.17,635.9,635.9,"349,900,000"
25-Jul-96,626.65,633.57,626.65,631.17,631.17,"405,390,000"
24-Jul-96,626.19,629.1,616.43,626.65,626.65,"463,030,000"
23-Jul-96,633.79,637.7,625.65,626.87,626.87,"421,900,000"
22-Jul-96,638.73,638.73,630.38,633.77,633.77,"327,300,000"
19-Jul-96,643.51,643.51,635.5,638.73,638.73,"408,070,000"
18-Jul-96,634.07,644.44,633.29,643.56,643.56,"474,460,000"
17-Jul-96,628.37,636.61,628.37,634.07,634.07,"513,830,000"
16-Jul-96,629.8,631.99,605.88,628.37,628.37,"682,980,000"
15-Jul-96,646.19,646.19,629.69,629.8,629.8,"419,020,000"
12-Jul-96,645.67,647.64,640.21,646.19,646.19,"396,740,000"
11-Jul-96,656.06,656.06,639.52,645.67,645.67,"520,470,000"
10-Jul-96,654.75,656.27,648.39,656.06,656.06,"421,350,000"
9-Jul-96,652.54,656.6,652.54,654.75,654.75,"400,170,000"
8-Jul-96,657.44,657.65,651.13,652.54,652.54,"367,560,000"
5-Jul-96,672.4,672.4,657.41,657.44,657.44,"181,470,000"
3-Jul-96,673.61,673.64,670.21,672.4,672.4,"336,260,000"
2-Jul-96,675.88,675.88,672.55,673.61,673.61,"388,000,000"
1-Jul-96,670.63,675.88,670.63,675.88,675.88,"345,750,000"
28-Jun-96,668.55,672.68,668.55,670.63,670.63,"470,460,000"
27-Jun-96,664.39,668.9,661.56,668.55,668.55,"405,580,000"
26-Jun-96,668.48,668.49,663.67,664.39,664.39,"386,520,000"
25-Jun-96,668.85,670.65,667.29,668.48,668.48,"391,900,000"
24-Jun-96,666.84,671.07,666.84,668.85,668.85,"333,840,000"
21-Jun-96,662.1,666.84,662.1,666.84,666.84,"520,340,000"
20-Jun-96,661.96,664.96,658.75,662.1,662.1,"441,060,000"
19-Jun-96,662.06,665.62,661.21,661.96,661.96,"383,610,000"
18-Jun-96,665.16,666.36,661.34,662.06,662.06,"373,290,000"
17-Jun-96,665.85,668.27,664.09,665.16,665.16,"298,410,000"
14-Jun-96,667.92,668.4,664.35,665.85,665.85,"390,630,000"
13-Jun-96,669.04,670.54,665.49,667.92,667.92,"397,620,000"
12-Jun-96,670.97,673.67,668.77,669.04,669.04,"397,190,000"
11-Jun-96,672.16,676.72,669.94,670.97,670.97,"405,390,000"
10-Jun-96,673.31,673.61,670.15,672.16,672.16,"337,480,000"
7-Jun-96,673.03,673.31,662.48,673.31,673.31,"445,710,000"
6-Jun-96,678.44,680.32,673.02,673.03,673.03,"466,940,000"
5-Jun-96,672.56,678.45,672.09,678.44,678.44,"380,360,000"
4-Jun-96,667.68,672.6,667.68,672.56,672.56,"386,040,000"
3-Jun-96,669.12,669.12,665.19,667.68,667.68,"318,470,000"
31-May-96,671.7,673.46,667,669.12,669.12,"351,750,000"
30-May-96,667.93,673.51,664.56,671.7,671.7,"381,960,000"
29-May-96,672.23,673.73,666.09,667.93,667.93,"346,730,000"
28-May-96,678.51,679.98,671.52,672.23,672.23,"341,480,000"
24-May-96,676,679.72,676,678.51,678.51,"329,150,000"
23-May-96,678.42,681.1,673.45,676,676,"431,850,000"
22-May-96,672.76,678.42,671.23,678.42,678.42,"423,670,000"
21-May-96,673.15,675.56,672.26,672.76,672.76,"409,610,000"
20-May-96,668.91,673.66,667.64,673.15,673.15,"385,000,000"
17-May-96,664.85,669.84,664.85,668.91,668.91,"429,140,000"
16-May-96,665.42,667.11,662.79,664.85,664.85,"392,070,000"
15-May-96,665.6,669.82,664.46,665.42,665.42,"447,790,000"
14-May-96,661.51,666.96,661.51,665.6,665.6,"460,440,000"
13-May-96,652.09,662.16,652.09,661.51,661.51,"394,180,000"
10-May-96,645.44,653,645.44,652.09,652.09,"428,370,000"
9-May-96,644.77,647.95,643.18,645.44,645.44,"404,310,000"
8-May-96,638.26,644.79,630.07,644.77,644.77,"495,460,000"
7-May-96,640.81,641.4,636.96,638.26,638.26,"410,770,000"
6-May-96,641.63,644.64,636.19,640.81,640.81,"375,820,000"
3-May-96,643.38,648.45,640.23,641.63,641.63,"434,010,000"
2-May-96,654.58,654.58,642.13,643.38,643.38,"442,960,000"
1-May-96,654.17,656.44,652.26,654.58,654.58,"404,620,000"
30-Apr-96,654.16,654.59,651.05,654.17,654.17,"393,390,000"
29-Apr-96,653.46,654.71,651.6,654.16,654.16,"344,030,000"
26-Apr-96,652.87,656.43,651.96,653.46,653.46,"402,530,000"
25-Apr-96,650.17,654.18,647.06,652.87,652.87,"462,120,000"
24-Apr-96,651.58,653.37,648.25,650.17,650.17,"494,220,000"
23-Apr-96,647.89,651.59,647.7,651.58,651.58,"452,690,000"
22-Apr-96,645.07,650.91,645.07,647.89,647.89,"395,370,000"
19-Apr-96,643.61,647.32,643.61,645.07,645.07,"435,690,000"
18-Apr-96,641.61,644.66,640.76,643.61,643.61,"415,150,000"
17-Apr-96,645,645,638.71,641.61,641.61,"465,200,000"
16-Apr-96,642.49,645.57,642.15,645,645,"453,310,000"
15-Apr-96,636.71,642.49,636.71,642.49,642.49,"346,370,000"
12-Apr-96,631.18,637.14,631.18,636.71,636.71,"413,270,000"
11-Apr-96,633.5,635.26,624.14,631.18,631.18,"519,710,000"
10-Apr-96,642.19,642.78,631.76,633.5,633.5,"475,150,000"
9-Apr-96,644.24,646.33,640.84,642.19,642.19,"426,790,000"
8-Apr-96,655.86,655.86,638.04,644.24,644.24,"411,810,000"
4-Apr-96,655.88,656.68,654.89,655.86,655.86,"383,400,000"
3-Apr-96,655.26,655.89,651.81,655.88,655.88,"386,620,000"
2-Apr-96,653.73,655.27,652.81,655.26,655.26,"406,640,000"
1-Apr-96,645.5,653.87,645.5,653.73,653.73,"392,120,000"
29-Mar-96,648.94,650.96,644.89,645.5,645.5,"413,510,000"
28-Mar-96,648.91,649.58,646.36,648.94,648.94,"370,750,000"
27-Mar-96,652.97,653.94,647.6,648.91,648.91,"406,280,000"
26-Mar-96,650.04,654.31,648.15,652.97,652.97,"400,090,000"
25-Mar-96,650.62,655.5,648.82,650.04,650.04,"336,700,000"
22-Mar-96,649.19,652.08,649.19,650.62,650.62,"329,390,000"
